"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","X","Y","Z","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle"
0.004395393654704094,1.259182453155518,0.1101648584008217,0.004395393698973665,1.25918242697098,0.1101648588330399,31.0,5.0,20.0,1.264,7160621079896.0,221079896.0,5.0
0.004893444944173098,1.274419903755188,0.1564802378416061,0.00489344503817833,1.27441986395587,0.1564802369322094,36.0,7.0,22.0,1.284,7160621079900.0,221079900.0,7.0
0.003346311859786511,0.833602249622345,0.1320306956768036,0.003346311846609507,0.833602242974932,0.1320306884939549,6.0,9.0,23.0,0.844,7160621079905.0,221079905.0,9.0
0.003271505236625671,0.7810097932815552,-0.06833010166883469,0.003271505298275032,0.7810097914692358,-0.068330102314164,6.0,10.0,24.0,0.784,7160621079907.0,221079907.0,-5.0
0.0033151526004076,0.7597721815109253,0.147686168551445,0.003315152684861337,0.7597722074358225,0.1476861624214457,15.0,11.0,25.0,0.774,7160621079909.0,221079909.0,11.0
0.005755159538239241,1.268246412277222,-0.06646666675806046,0.005755159341203282,1.268246451073569,-0.06646666442853866,2.0,12.0,26.0,1.27,7160621079912.0,221079912.0,-3.0
0.006079270038753748,1.290051698684692,0.2978352010250092,0.006079270141035468,1.290051641806334,0.2978351959512773,26.0,13.0,27.0,1.324,7160621079914.0,221079914.0,13.0
0.006215193308889866,1.271791100502014,-0.02219946123659611,0.006215193173300619,1.271791081626873,-0.02219946098822463,1.0,14.0,28.0,1.272,7160621079916.0,221079916.0,-1.0
0.006278112530708313,1.284666061401367,0.3442293405532837,0.006278112436893981,1.284666008611334,0.3442293299863526,26.0,15.0,28.0,1.33,7160621079919.0,221079919.0,15.0
0.007890074513852596,1.22178840637207,0.02132683992385864,0.007890074952847955,1.221788407452138,0.02132684066636045,1.0,1.0,37.0,1.222,7160621079942.0,221079942.0,1.0
0.008931787684559822,1.312168836593628,0.06876944750547409,0.00893178771489338,1.312168810174916,0.0687694465032282,2.0,3.0,39.0,1.314,7160621079946.0,221079946.0,3.0
0.008818552829325199,1.263144135475159,0.1105134785175324,0.008818552619441521,1.263144094499613,0.1105134818040306,31.0,5.0,40.0,1.268,7160621079951.0,221079951.0,5.0
0.009240111336112022,1.260499715805054,0.1547740697860718,0.009240111233431523,1.26049974565633,0.1547740661245373,37.0,7.0,42.0,1.27,7160621079955.0,221079955.0,7.0
0.006477442570030689,0.8434609770774841,0.1335950344800949,0.00647744259973614,0.8434609711519113,0.1335950331443572,5.0,9.0,44.0,0.854,7160621079960.0,221079960.0,9.0
0.006089520175009966,0.7929475903511047,-0.06937596946954727,0.006089520111771112,0.792947597487438,-0.0693759712271359,6.0,10.0,44.0,0.796,7160621079962.0,221079962.0,-5.0
0.005859298165887594,0.7460136413574219,0.1450148373842239,0.005859297982431738,0.7460136498925749,0.1450148364861741,12.0,11.0,45.0,0.76,7160621079965.0,221079965.0,11.0
0.009973677806556225,1.242255091667175,-0.06510592997074127,0.009973677481756567,1.242255104112198,-0.06510592956622212,1.0,12.0,46.0,1.244,7160621079967.0,221079967.0,-3.0
0.01058235391974449,1.290022611618042,0.2978352010250092,0.01058235369322436,1.290022561757342,0.2978351959512773,28.0,13.0,47.0,1.324,7160621079969.0,221079969.0,13.0
0.01070479210466147,1.27776050567627,-0.02230417542159557,0.0107047918860684,1.277760514020215,-0.02230417542684833,1.0,14.0,48.0,1.278,7160621079972.0,221079972.0,-1.0
