"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","X","Y","Z","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle"
0.008480146527290344,0.506074070930481,-0.1356211751699448,0.008480146308271739,0.5060740882058163,-0.1356211796337209,10.0,0.0,96.0,0.524,8197449779913.0,249779913.0,-15.0
0.008497006259858608,0.5018516182899475,0.008761107921600342,0.00849700595773203,0.5018516153962388,0.008761108031516323,8.0,1.0,97.0,0.502,8197449779916.0,249779916.0,1.0
0.008999118581414223,0.5260828733444214,-0.12147356569767,0.00899911827813698,0.5260828716282585,-0.1214735693456871,9.0,2.0,98.0,0.54,8197449779918.0,249779918.0,-13.0
0.1251276135444641,7.24098014831543,0.379540354013443,0.1251276111861112,7.240980334187693,0.3795403546738286,2.0,3.0,99.0,7.252,8197449779920.0,249779920.0,3.0
0.00875159539282322,0.5064440369606018,-0.0984574407339096,0.00875159537102125,0.5064440164215875,-0.09845744161429712,5.0,4.0,99.0,0.516,8197449779923.0,249779923.0,-11.0
0.1265005022287369,7.247208595275879,0.634145200252533,0.1265004978865955,7.247208670195019,0.6341451842319608,3.0,5.0,100.0,7.276,8197449779925.0,249779925.0,5.0
0.1271441727876663,7.14123010635376,0.8769717812538147,0.1271441737557507,7.14123034424761,0.8769717951434413,40.0,7.0,102.0,7.196,8197449779929.0,249779929.0,7.0
0.008920966647565365,0.4961929023265839,-0.06093467026948929,0.008920966622735605,0.4961928880375207,-0.06093467170257374,9.0,8.0,103.0,0.5,8197449779932.0,249779932.0,-7.0
0.1274248659610748,7.019332408905029,1.111936211585999,0.1274248716132299,7.019332221746438,1.111936177505961,2.0,9.0,104.0,7.108000000000001,8197449779934.0,249779934.0,9.0
0.1338325887918472,7.302079677581787,1.419618964195252,0.1338325859016168,7.302079905412222,1.419618925601494,100.0,11.0,105.0,7.44,8197449779939.0,249779939.0,11.0
0.1366468966007233,7.316243171691895,1.689382433891296,0.1366468960130479,7.316243207490359,1.689382418122426,94.0,13.0,107.0,7.51,8197449779943.0,249779943.0,13.0
0.134576678276062,7.073160648345947,1.895590662956238,0.1345766714852136,7.073160613854859,1.895590686330862,44.0,15.0,109.0,7.324,8197449779948.0,249779948.0,15.0
0.01088719256222248,0.5330798625946045,-0.1428681164979935,0.01088719250148806,0.5330798920957368,-0.1428681128965915,9.0,0.0,117.0,0.552,8197449779969.0,249779969.0,-15.0
0.01052253507077694,0.506563127040863,-0.1169745475053787,0.010522535060873,0.5065631562949877,-0.1169745482588098,10.0,2.0,119.0,0.52,8197449779973.0,249779973.0,-13.0
0.150153711438179,7.228518486022949,0.3789123296737671,0.1501537135586389,7.228518472939843,0.3789123231989133,2.0,3.0,119.0,7.24,8197449779976.0,249779976.0,3.0
0.01093666907399893,0.5221111178398132,-0.1015103831887245,0.01093666907896872,0.52211112887671,-0.1015103855403218,5.0,4.0,120.0,0.532,8197449779978.0,249779978.0,-11.0
0.1532723605632782,7.256656169891357,0.6350167393684387,0.1532723614189788,7.256656070190821,0.6350167416594374,3.0,5.0,121.0,7.286000000000001,8197449779980.0,249779980.0,5.0
0.1531467884778976,7.132777690887451,0.8759968280792236,0.1531467902237695,7.132777831690822,0.8759968403962001,40.0,7.0,123.0,7.188,8197449779985.0,249779985.0,7.0
0.1534097045660019,7.030667304992676,1.113813400268555,0.1534097101124228,7.030667478318097,1.113813391086444,2.0,9.0,125.0,7.12,8197449779989.0,249779989.0,9.0
0.1607246547937393,7.30742883682251,1.420763731002808,0.1607246599526782,7.307428676787369,1.420763779573753,100.0,11.0,126.0,7.446,8197449779994.0,249779994.0,11.0
0.163809597492218,7.331279277801514,1.692981600761414,0.1638096032513203,7.331279260638126,1.692981634991928,92.0,13.0,128.0,7.526,8197449779999.0,249779999.0,13.0
0.01152482163161039,0.5117923021316528,-0.008935632184147835,0.01152482120227657,0.5117922752204281,-0.008935632095889158,8.0,14.0,129.0,0.512,8197449780001.0,249780001.0,-1.0
0.1595702320337296,7.086167335510254,1.899214148521423,0.1595702300457143,7.086167295715708,1.899214152962297,43.0,15.0,129.0,7.338,8197449780003.0,249780003.0,15.0
0.01256316993385553,0.5253134369850159,-0.1407975554466248,0.01256316975634017,0.5253134433010918,-0.1407975605357713,10.0,0.0,137.0,0.544,8197449780024.0,249780024.0,-15.0
0.01218425109982491,0.5057761669158936,0.008830917999148369,0.01218425079731845,0.5057761945029033,0.008830917657265456,12.0,1.0,138.0,0.506,8197449780026.0,249780026.0,1.0
0.01333068963140249,0.5493829846382141,-0.1268723905086517,0.0133306891976137,0.5493830068370394,-0.1268723946499399,9.0,2.0,139.0,0.5640000000000001,8197449780028.0,249780028.0,-13.0
0.1752881407737732,7.223957061767578,0.3787029683589935,0.1752881391978683,7.223956957351686,0.3787029793739415,2.0,3.0,139.0,7.236,8197449780031.0,249780031.0,3.0
0.0128550436347723,0.525995135307312,-0.1022736206650734,0.01285504356085753,0.5259951085284523,-0.102273621521828,5.0,4.0,140.0,0.536,8197449780033.0,249780033.0,-11.0
0.1787979900836945,7.264043807983398,0.6357139945030212,0.1787979885952255,7.264043984258507,0.6357139876014187,2.0,5.0,141.0,7.294000000000001,8197449780035.0,249780035.0,5.0
0.01277649402618408,0.5154149532318115,-0.08165878802537918,0.01277649359683065,0.5154149814513103,-0.08165879075100052,7.0,6.0,142.0,0.522,8197449780038.0,249780038.0,-9.0
0.1783411353826523,7.144106864929199,0.8774592876434326,0.1783411334562101,7.144106638705178,0.8774592725170618,40.0,7.0,143.0,7.2,8197449780040.0,249780040.0,7.0
0.01277070306241512,0.5080231428146362,-0.06239710375666618,0.01277070311560384,0.508023139804065,-0.06239710382343551,9.0,8.0,144.0,0.512,8197449780042.0,249780042.0,-7.0
0.177950382232666,7.030089378356934,1.113813400268555,0.177950384871129,7.030089145264144,1.113813391086444,2.0,9.0,145.0,7.12,8197449780045.0,249780045.0,9.0
0.01315872278064489,0.5198470950126648,-0.04549529775977135,0.01315872285223302,0.5198471178132927,-0.04549529771427757,6.0,10.0,145.0,0.522,8197449780047.0,249780047.0,-5.0
0.1866315454244614,7.322524070739746,1.423816680908203,0.1866315418571498,7.322524059739672,1.423816723499777,100.0,11.0,146.0,7.462,8197449780049.0,249780049.0,11.0
0.01332155149430037,0.5191164612770081,-0.02721469663083553,0.01332155142612449,0.5191164575713157,-0.02721469724633079,7.0,12.0,147.0,0.52,8197449780052.0,249780052.0,-3.0
0.1891982108354569,7.322870254516602,1.691182017326355,0.189198217349653,7.322870433621072,1.691182026557177,92.0,13.0,148.0,7.518,8197449780054.0,249780054.0,13.0
0.1844552904367447,7.091360569000244,1.900767087936401,0.1844552965602681,7.091360715666188,1.900767067232912,49.0,15.0,149.0,7.344,8197449780058.0,249780058.0,15.0
0.01386748626828194,0.5059551000595093,-0.1356211751699448,0.01386748597372983,0.5059551249543051,-0.1356211796337209,10.0,0.0,157.0,0.524,8197449780079.0,249780079.0,-15.0
0.0144458981230855,0.5237209796905518,0.009145060554146767,0.01444589809654197,0.5237209981354405,0.009145060973136561,12.0,1.0,158.0,0.524,8197449780081.0,249780081.0,1.0
0.0144913038238883,0.522061288356781,-0.1205737665295601,0.01449130412820127,0.5220612696489242,-0.1205737651283117,9.0,2.0,159.0,0.536,8197449780084.0,249780084.0,-13.0
0.2023775279521942,7.245227336883545,0.3798543810844421,0.2023775218734507,7.245227256333634,0.3798543704112863,2.0,3.0,160.0,7.258,8197449780086.0,249780086.0,3.0
0.01419767551124096,0.5082846283912659,-0.09883905947208405,0.01419767530112436,0.5082846311983408,-0.09883905960505021,3.0,4.0,160.0,0.518,8197449780088.0,249780088.0,-11.0
0.2044890075922012,7.275325298309326,0.636759877204895,0.2044890149788299,7.275325224887529,0.6367598565143906,2.0,5.0,161.0,7.306,8197449780091.0,249780091.0,5.0
0.01412878930568695,0.4995705485343933,-0.07915583997964859,0.01412878964559371,0.4995705459754644,-0.07915583931035682,7.0,6.0,162.0,0.506,8197449780093.0,249780093.0,-9.0
0.2037858217954636,7.161299228668213,0.8796529173851013,0.2037858269721253,7.161299189101943,0.8796529206983544,38.0,7.0,163.0,7.218,8197449780095.0,249780095.0,7.0
0.2013750970363617,7.033409595489502,1.114439129829407,0.2013750907000813,7.033409521755312,1.114439128946605,2.0,9.0,164.0,7.124000000000001,8197449780100.0,249780100.0,9.0
0.01439956016838551,0.4998824000358582,-0.04375218227505684,0.0143995601085579,0.4998823853305138,-0.0437521828593244,6.0,10.0,165.0,0.502,8197449780102.0,249780102.0,-5.0
0.2124182730913162,7.329677581787109,1.425343155860901,0.2124182732553392,7.329677704533477,1.42534319546279,100.0,11.0,166.0,7.47,8197449780105.0,249780105.0,11.0
0.2151014506816864,7.333852767944336,1.693881392478943,0.2151014438776085,7.333852809999939,1.693881439209304,100.0,13.0,168.0,7.53,8197449780109.0,249780109.0,13.0
0.2102159559726715,7.082912921905518,1.898696541786194,0.2102159508027766,7.082913016438975,1.898696514872092,46.0,15.0,170.0,7.336,8197449780114.0,249780114.0,15.0
0.01515615545213223,0.4904561936855316,-0.1314800679683685,0.01515615524103118,0.4904561966775662,-0.1314800749120805,10.0,0.0,177.0,0.508,8197449780134.0,249780134.0,-15.0
0.01571490988135338,0.5056788325309753,0.008830917999148369,0.01571490914205843,0.5056788076674634,0.008830917657265456,12.0,1.0,178.0,0.506,8197449780137.0,249780137.0,1.0
0.01631354913115501,0.5220075249671936,-0.1205737665295601,0.01631354975195097,0.5220075049817515,-0.1205737651283117,9.0,2.0,179.0,0.536,8197449780139.0,249780139.0,-13.0
0.2267767637968063,7.256494045257568,0.380482405424118,0.2267767705696891,7.256494018338669,0.3804824018862016,1.0,3.0,179.0,7.270000000000001,8197449780141.0,249780141.0,3.0
0.0162801705300808,0.5180433988571167,-0.1007471531629562,0.01628016982089496,0.5180434035159376,-0.1007471495588157,5.0,4.0,180.0,0.528,8197449780144.0,249780144.0,-11.0
0.2297575324773789,7.270584106445313,0.6364112496376038,0.2297575333975984,7.270584310608523,0.6364112335434,2.0,5.0,181.0,7.302000000000001,8197449780146.0,249780146.0,5.0
0.01568431779742241,0.4935950338840485,-0.07821723073720932,0.01568431838091455,0.4935950432224986,-0.07821723252011543,8.0,6.0,182.0,0.5,8197449780148.0,249780148.0,-9.0
0.2289723604917526,7.166496276855469,0.8803841471672058,0.2289723609679507,7.166496454311288,0.8803841367587854,35.0,7.0,183.0,7.224,8197449780151.0,249780151.0,7.0
0.01669946499168873,0.5198259949684143,-0.06385953724384308,0.01669946415578727,0.5198260166304575,-0.06385953594429727,9.0,8.0,184.0,0.524,8197449780153.0,249780153.0,-7.0
0.2268973886966705,7.024726867675781,1.113187670707703,0.2268973884909028,7.024726814887578,1.113187653226283,2.0,9.0,185.0,7.116000000000001,8197449780155.0,249780155.0,9.0
0.01633734814822674,0.505803108215332,-0.04427511617541313,0.01633734834452826,0.505803128732653,-0.04427511731581035,6.0,10.0,185.0,0.508,8197449780158.0,249780158.0,-5.0
0.2381297796964645,7.332816123962402,1.426106452941895,0.2381297733358597,7.332816011413639,1.426106431444296,100.0,11.0,186.0,7.474,8197449780160.0,249780160.0,11.0
0.01655426807701588,0.50703364610672,-0.02658666484057903,0.01655426819908408,0.5070336334086248,-0.02658666577141547,7.0,12.0,187.0,0.508,8197449780162.0,249780162.0,-3.0
0.241083636879921,7.344743251800537,1.69658088684082,0.2410836428446321,7.344743432567941,1.69658085186143,100.0,13.0,188.0,7.542,8197449780164.0,249780164.0,13.0
0.2350026965141296,7.084066867828369,1.899214148521423,0.2350027013261671,7.084066863854202,1.899214152962297,41.0,15.0,190.0,7.338,8197449780169.0,249780169.0,15.0
0.01686807535588741,0.4904003143310547,-0.1314800679683685,0.01686807452158467,0.4904003037958357,-0.1314800749120805,10.0,0.0,197.0,0.508,8197449780190.0,249780190.0,-15.0
0.0182709377259016,0.5258424878120422,-0.12147356569767,0.01827093687338135,0.5258425095179996,-0.1214735693456871,9.0,2.0,199.0,0.54,8197449780194.0,249780194.0,-13.0
0.2525907754898071,7.269630432128906,0.3812150955200195,0.2525907648036035,7.269630592337355,0.3812151052736028,2.0,3.0,199.0,7.284,8197449780197.0,249780197.0,3.0
0.01767727918922901,0.5062110424041748,-0.0984574407339096,0.01767728004033761,0.5062110685881362,-0.09845744161429712,5.0,4.0,200.0,0.516,8197449780199.0,249780199.0,-11.0
0.2552050948143005,7.271728992462158,0.636585533618927,0.2552050899612273,7.27172917578193,0.6365855450288953,2.0,5.0,201.0,7.304,8197449780201.0,249780201.0,5.0
0.2538460791110992,7.161685943603516,0.8798966407775879,0.2538460720374516,7.161685837881607,0.8798966593851647,34.0,7.0,203.0,7.22,8197449780206.0,249780206.0,7.0
0.0179485846310854,0.5038939118385315,-0.06190962716937065,0.01794858410206018,0.5038938841478191,-0.06190962644981492,9.0,8.0,204.0,0.508,8197449780208.0,249780208.0,-7.0
0.2514567077159882,7.059470176696777,1.118819236755371,0.251456696137368,7.059470016751487,1.118819293967731,2.0,9.0,204.0,7.152,8197449780211.0,249780211.0,9.0
0.2636540532112122,7.329977989196777,1.425724864006043,0.2636540559414893,7.329978123779666,1.425724813453543,100.0,11.0,206.0,7.472,8197449780215.0,249780215.0,11.0
0.01875689625740051,0.518948495388031,-0.02721469663083553,0.01875689647188452,0.5189484936759462,-0.02721469724633079,7.0,12.0,207.0,0.52,8197449780217.0,249780217.0,-3.0
0.267356663942337,7.361384391784668,1.700629949569702,0.2673566766537696,7.361384252281001,1.70062997083962,100.0,13.0,208.0,7.560000000000001,8197449780220.0,249780220.0,13.0
0.2599416375160217,7.088994979858398,1.900767087936401,0.2599416482608067,7.088995055409636,1.900767067232912,49.0,15.0,210.0,7.344,8197449780224.0,249780224.0,15.0
0.01989646628499031,0.5250868201255798,-0.1407975554466248,0.01989646617886909,0.5250868286110107,-0.1407975605357713,10.0,0.0,217.0,0.544,8197449780245.0,249780245.0,-15.0
0.01995742321014404,0.5218808650970459,-0.1205737665295601,0.01995742247201808,0.5218808948898744,-0.1205737651283117,9.0,2.0,219.0,0.536,8197449780250.0,249780250.0,-13.0
0.2781939506530762,7.274692058563232,0.3815291225910187,0.2781939384540104,7.274691997770625,0.3815291210110605,1.0,3.0,219.0,7.29,8197449780252.0,249780252.0,3.0
0.01989636942744255,0.5179170966148376,-0.1007471531629562,0.01989636893022707,0.5179171230604043,-0.1007471495588157,5.0,4.0,220.0,0.528,8197449780254.0,249780254.0,-11.0
0.2808170914649963,7.276766777038574,0.6371085047721863,0.2808170997345721,7.27676676428924,0.6371084794853812,2.0,5.0,221.0,7.310000000000001,8197449780257.0,249780257.0,5.0
0.2789979577064514,7.16472339630127,0.8803841471672058,0.2789979582449955,7.164723296194949,0.8803841367587854,34.0,7.0,223.0,7.224,8197449780261.0,249780261.0,7.0
0.02017292194068432,0.5157296061515808,-0.06337206065654755,0.02017292161327313,0.5157296146490906,-0.0633720585706767,9.0,8.0,224.0,0.52,8197449780264.0,249780264.0,-7.0
0.2757884860038757,7.05065393447876,1.117567777633667,0.2757884794981788,7.050653791400753,1.117567818247409,2.0,9.0,224.0,7.144,8197449780266.0,249780266.0,9.0
0.2897807955741882,7.342745304107666,1.428396105766296,0.2897807839254679,7.342745233647064,1.428396139388814,100.0,11.0,226.0,7.486,8197449780270.0,249780270.0,11.0
0.0205682497471571,0.5188798308372498,-0.02721469663083553,0.02056825049233059,0.5188798582769187,-0.02721469724633079,7.0,12.0,227.0,0.52,8197449780273.0,249780273.0,-3.0
0.2930510640144348,7.360405921936035,1.700629949569702,0.2930510741836337,7.360406155247268,1.70062997083962,100.0,13.0,228.0,7.560000000000001,8197449780275.0,249780275.0,13.0
0.2852279841899872,7.101556777954102,1.904390573501587,0.2852279759180853,7.101556568547599,1.904390533864348,43.0,15.0,230.0,7.358000000000001,8197449780280.0,249780280.0,15.0
0.02300743013620377,0.5558973550796509,-0.1490797698497772,0.02300743063502972,0.5558973649142145,-0.149079769979052,9.0,0.0,237.0,0.5760000000000001,8197449780300.0,249780300.0,-15.0
0.023566834628582,0.5646430253982544,-0.1304716169834137,0.02356683395141766,0.5646430402697142,-0.1304716115194417,9.0,2.0,239.0,0.58,8197449780305.0,249780305.0,-13.0
0.3035856485366821,7.27367639541626,0.3815291225910187,0.3035856575186715,7.273676599792534,0.3815291210110605,1.0,3.0,239.0,7.29,8197449780307.0,249780307.0,3.0
0.02170411497354507,0.5178444981575012,-0.1007471531629562,0.02170411585331822,0.5178445164436903,-0.1007471495588157,5.0,4.0,240.0,0.528,8197449780310.0,249780310.0,-11.0
0.3070538341999054,7.295648574829102,0.6388515830039978,0.3070538455017248,7.2956484685305,0.6388515943403343,2.0,5.0,241.0,7.33,8197449780312.0,249780312.0,5.0
0.02118591591715813,0.501298189163208,-0.07946870476007462,0.02118591559939341,0.5012981960777554,-0.07946870824043728,7.0,6.0,242.0,0.508,8197449780314.0,249780314.0,-9.0
0.3040058016777039,7.163705825805664,0.8803841471672058,0.3040058100075073,7.163705761630999,0.8803841367587854,34.0,7.0,243.0,7.224,8197449780316.0,249780316.0,7.0
0.3002299666404724,7.045701026916504,1.116942048072815,0.3002299778695565,7.045700983539442,1.116942080387249,2.0,9.0,244.0,7.140000000000001,8197449780321.0,249780321.0,9.0
0.02154794335365295,0.5036137700080872,-0.0441008061170578,0.02154794398768097,0.503613745875766,-0.04410080583031503,6.0,10.0,245.0,0.506,8197449780323.0,249780323.0,-5.0
0.3160841166973114,7.357380390167236,1.431449055671692,0.3160841155342273,7.35738053615443,1.431449083314839,100.0,11.0,246.0,7.502,8197449780326.0,249780326.0,11.0
0.02186290733516216,0.506832480430603,-0.02658666484057903,0.02186290726678607,0.5068324797100151,-0.02658666577141547,7.0,12.0,247.0,0.508,8197449780328.0,249780328.0,-3.0
0.3188262283802033,7.361285209655762,1.701079845428467,0.3188262242328674,7.361285288901089,1.701079872948307,98.0,13.0,248.0,7.562,8197449780330.0,249780330.0,13.0
0.3091117441654205,7.108291625976563,1.906461119651794,0.3091117351966141,7.108291782268993,1.906461086225168,51.0,15.0,249.0,7.366000000000001,8197449780335.0,249780335.0,15.0
0.02408149279654026,0.5365145802497864,-0.1439033895730972,0.02408149361203455,0.5365145816075894,-0.1439033890770015,9.0,0.0,257.0,0.556,8197449780356.0,249780356.0,-15.0
0.02553766220808029,0.5645573139190674,-0.1304716169834137,0.02553766240181414,0.5645573366688017,-0.1304716115194417,9.0,2.0,259.0,0.58,8197449780360.0,249780360.0,-13.0
0.3296957015991211,7.288534164428711,0.3823665082454681,0.3296957047635951,7.288534324866648,0.3823664963109476,1.0,3.0,259.0,7.306,8197449780363.0,249780363.0,3.0
0.02279912494122982,0.502075731754303,-0.09769420325756073,0.02279912564228568,0.5020757333866329,-0.09769420563279094,5.0,4.0,260.0,0.512,8197449780365.0,249780365.0,-11.0
0.3323370814323425,7.290551662445068,0.6385029554367065,0.332337084246817,7.290551557871795,0.6385029713693438,2.0,5.0,261.0,7.326000000000001,8197449780367.0,249780367.0,5.0
0.3291010558605194,7.164584159851074,0.8806278705596924,0.3291010455832787,7.164583940940617,0.8806278754455956,33.0,7.0,263.0,7.226,8197449780372.0,249780372.0,7.0
0.3246402740478516,7.040663719177246,1.116316318511963,0.3246402616343985,7.040663500262806,1.116316342527087,2.0,9.0,264.0,7.136,8197449780376.0,249780376.0,9.0
0.02321363426744938,0.5015451908111572,-0.04392649605870247,0.02321363514521704,0.5015452025868848,-0.04392649434481972,6.0,10.0,265.0,0.504,8197449780379.0,249780379.0,-5.0
0.3424931466579437,7.371921539306641,1.434502005577087,0.3424931432951108,7.371921484975114,1.434502027240864,100.0,11.0,266.0,7.518,8197449780381.0,249780381.0,11.0
0.024748420342803,0.5306941866874695,-0.02784272842109203,0.02474841964209637,0.5306941663355399,-0.02784272872124612,6.0,12.0,267.0,0.532,8197449780383.0,249780383.0,-3.0
0.3448844254016876,7.367914199829102,1.702879428863525,0.3448844377131724,7.367913965058756,1.702879481383058,98.0,13.0,268.0,7.57,8197449780386.0,249780386.0,13.0
0.334889829158783,7.101322174072266,1.904908180236816,0.3348898427138905,7.101321964934969,1.904908171954553,44.0,15.0,270.0,7.36,8197449780390.0,249780390.0,15.0
0.02371348813176155,0.4901169836521149,-0.1314800679683685,0.02371348776927863,0.4901169864419412,-0.1314800749120805,10.0,0.0,277.0,0.508,8197449780411.0,249780411.0,-15.0
0.02473180182278156,0.5093222260475159,0.008900727145373821,0.02473180268644364,0.509322211364979,0.008900727283014592,8.0,1.0,278.0,0.51,8197449780413.0,249780413.0,1.0
0.02504192851483822,0.5138575434684753,-0.1187741532921791,0.02504192909150798,0.5138575692632243,-0.1187741566935607,10.0,2.0,279.0,0.528,8197449780416.0,249780416.0,-13.0
0.3575780987739563,7.311215400695801,0.38362255692482,0.3575780917387034,7.311215469423311,0.3836225592607783,1.0,3.0,280.0,7.33,8197449780418.0,249780418.0,3.0
0.02435974963009358,0.4980712831020355,-0.09693097323179245,0.02435974906375958,0.498071269747626,-0.09693096965128477,5.0,4.0,280.0,0.508,8197449780420.0,249780420.0,-11.0
0.3575884699821472,7.285367012023926,0.6381543278694153,0.3575884834802952,7.285367080944003,0.638154348398353,2.0,5.0,281.0,7.322,8197449780422.0,249780422.0,5.0
0.3548921942710877,7.179253101348877,0.8825777769088745,0.354892181177674,7.179252885451885,0.882577784940078,33.0,7.0,283.0,7.242,8197449780427.0,249780427.0,7.0
0.02498229220509529,0.503594160079956,-0.06190962716937065,0.02498229182830747,0.5035941652241909,-0.06190962644981492,9.0,8.0,284.0,0.508,8197449780429.0,249780429.0,-7.0
0.3509765267372131,7.075000286102295,1.121948003768921,0.3509765196111332,7.075000509224103,1.121947983268536,2.0,9.0,284.0,7.172,8197449780432.0,249780432.0,9.0
0.02496421337127686,0.5014610886573792,-0.04392649605870247,0.02496421319101639,0.501461116293505,-0.04392649434481972,6.0,10.0,285.0,0.504,8197449780434.0,249780434.0,-5.0
0.367929995059967,7.364798545837402,1.433357119560242,0.3679299910793322,7.364798621517346,1.433357173268605,100.0,11.0,286.0,7.512000000000001,8197449780436.0,249780436.0,11.0
0.02660073712468147,0.5306045413017273,-0.02784272842109203,0.02660073720902489,0.5306045450590218,-0.02784272872124612,6.0,12.0,287.0,0.532,8197449780439.0,249780439.0,-3.0
