"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","X","Y","Z","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle"
0.001941094058565795,0.5853478312492371,-0.1568443477153778,0.001941094034295047,0.5853478322724369,-0.1568443413321276,8.0,0.0,19.0,0.606,8582660579729.0,260579729.0,-15.0
0.01132194884121418,3.243486166000366,0.05661560595035553,0.01132194854071136,3.243486162539291,0.05661560648254772,32.0,1.0,20.0,3.244,8582660579731.0,260579731.0,1.0
0.002349879126995802,0.6411312222480774,-0.1480177938938141,0.00234987908794094,0.6411311962455175,-0.1480177937582632,7.0,2.0,21.0,0.658,8582660579733.0,260579733.0,-13.0
0.01248497795313597,3.251513719558716,0.1704058796167374,0.01248497806736907,3.251513795694269,0.1704058735270251,63.0,3.0,22.0,3.256,8582660579735.0,260579735.0,3.0
0.002329346258193255,0.6066411137580872,-0.117919959127903,0.002329346158596387,0.6066411273415744,-0.1179199591427047,4.0,4.0,22.0,0.618,8582660579738.0,260579738.0,-11.0
0.01303664594888687,3.247568607330322,0.2841277122497559,0.01303664571624549,3.247568549518969,0.2841277213573656,60.0,5.0,23.0,3.26,8582660579740.0,260579740.0,5.0
0.002449226565659046,0.5847063660621643,-0.09260920435190201,0.002449226631553457,0.5847063679765594,-0.09260920330381667,6.0,6.0,24.0,0.592,8582660579742.0,260579742.0,-9.0
0.01427427027374506,3.271400928497315,0.4016813635826111,0.01427427012533101,3.271400974133889,0.4016813558633661,59.0,7.0,25.0,3.296,8582660579745.0,260579745.0,7.0
0.002702409634366632,0.5955215692520142,-0.07312160730361938,0.002702409663811625,0.5955215594012431,-0.07312160604308848,40.0,8.0,26.0,0.6,8582660579747.0,260579747.0,-7.0
0.01532213483005762,3.251433849334717,0.514982283115387,0.01532213477036399,3.251433915242862,0.5149822589124401,49.0,9.0,27.0,3.292,8582660579749.0,260579749.0,9.0
0.002797886030748487,0.5937254428863525,-0.05194482207298279,0.002797885967605496,0.5937254476869798,-0.05194482267760427,14.0,10.0,27.0,0.596,8582660579752.0,260579752.0,-5.0
0.01593602076172829,3.260926485061646,0.6338675022125244,0.01593602032111904,3.260926564292247,0.6338674826408819,52.0,11.0,28.0,3.322,8582660579754.0,260579754.0,11.0
0.003032698063179851,0.5991700291633606,-0.03140157461166382,0.003032698020895379,0.5991700459043352,-0.0314015737457663,9.0,12.0,29.0,0.6,8582660579756.0,260579756.0,-3.0
0.01709091663360596,3.264095067977905,0.7535860538482666,0.01709091749907204,3.264094973010933,0.7535860320519477,60.0,13.0,30.0,3.35,8582660579758.0,260579758.0,13.0
0.01762253046035767,3.257054328918457,0.8727378249168396,0.01762253113641434,3.257054212595855,0.8727378200856999,59.0,15.0,31.0,3.372,8582660579763.0,260579763.0,15.0
