"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","X","Y","Z","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle"
0.03706858679652214,1.206366777420044,0.1481931209564209,0.03706858593616033,1.206366743015105,0.1481931215806593,8.0,7.0,176.0,1.216,8975071480420.0,271480420.0,7.0
0.03838279470801354,1.242074847221375,-0.1525804251432419,0.03838279472118165,1.242074867763476,-0.1525804179432447,1.0,8.0,177.0,1.252,8975071480422.0,271480422.0,-7.0
0.07236293703317642,2.341678857803345,0.3710625469684601,0.0723629338486736,2.341678925257305,0.3710625510754276,26.0,9.0,177.0,2.372,8975071480424.0,271480424.0,9.0
0.01751411333680153,0.5635741353034973,-0.04933014884591103,0.01751411370819246,0.5635741229714207,-0.04933015039517453,6.0,10.0,178.0,0.5660000000000001,8975071480427.0,271480427.0,-5.0
0.07334449142217636,2.346906423568726,0.4564151167869568,0.07334449134691334,2.346906437550733,0.4564151169406951,77.0,11.0,179.0,2.392,8975071480429.0,271480429.0,11.0
0.03713937103748322,1.181793928146362,-0.06196577101945877,0.03713937068178344,1.181793937292815,-0.06196577219164549,15.0,12.0,180.0,1.184,8975071480431.0,271480431.0,-3.0
0.07392317801713943,2.339269161224365,0.5403324365615845,0.07392318007971654,2.339269164888648,0.5403324325339638,94.0,13.0,181.0,2.402,8975071480434.0,271480434.0,13.0
0.03816928714513779,1.201210618019104,-0.02097779326140881,0.03816928596669725,1.201210655059737,-0.02097779253761478,14.0,14.0,182.0,1.202,8975071480436.0,271480436.0,-1.0
0.07485301792621613,2.355669975280762,0.6315184831619263,0.0748530192547953,2.355670063377713,0.6315184700501506,87.0,15.0,182.0,2.44,8975071480438.0,271480438.0,15.0
0.03587092459201813,1.087040781974793,-0.2914302349090576,0.03587092504647985,1.087040794616563,-0.2914302447854384,7.0,0.0,189.0,1.126,8975071480459.0,271480459.0,-15.0
0.04050945863127708,1.221142172813416,0.02132683992385864,0.04050945726439426,1.221142149685832,0.02132684066636045,10.0,1.0,190.0,1.222,8975071480461.0,271480461.0,1.0
0.04028359428048134,1.201674938201904,0.0630124881863594,0.04028359353412164,1.20167493858783,0.06301249131650437,8.0,3.0,192.0,1.204,8975071480466.0,271480466.0,3.0
0.04130793735384941,1.232231497764587,-0.2396561056375504,0.04130793908309886,1.232231556472907,-0.2396560981929403,1.0,4.0,192.0,1.256,8975071480468.0,271480468.0,-11.0
0.04140110313892365,1.228606939315796,0.1075501888990402,0.0414011046618026,1.228606896409796,0.1075501865506102,6.0,5.0,193.0,1.234,8975071480470.0,271480470.0,5.0
0.04119331389665604,1.216134548187256,-0.192727267742157,0.04119331528109602,1.216134578766158,-0.1927272609295644,1.0,6.0,194.0,1.232,8975071480473.0,271480473.0,-9.0
0.04181186109781265,1.228060603141785,0.1508742421865463,0.04181186014984815,1.228060556284617,0.1508742471355726,4.0,7.0,195.0,1.238,8975071480475.0,271480475.0,7.0
0.04189040884375572,1.224085330963135,-0.1503867655992508,0.04189040912537474,1.224085378192173,-0.150386769761952,1.0,8.0,196.0,1.234,8975071480477.0,271480477.0,-7.0
0.0802648514509201,2.333515167236328,0.369811087846756,0.08026485397205646,2.333515228525742,0.3698110753551058,49.0,9.0,197.0,2.364,8975071480480.0,271480480.0,9.0
0.018287044018507,0.5316535830497742,-0.04654116556048393,0.01828704374069765,0.5316535562188975,-0.04654116662724946,6.0,10.0,197.0,0.534,8975071480482.0,271480482.0,-5.0
0.08105888217687607,2.344688177108765,0.4560334980487824,0.08105887858117318,2.34468823216193,0.4560334989499421,80.0,11.0,198.0,2.39,8975071480484.0,271480484.0,11.0
0.04098878055810928,1.179668188095093,-0.06186110153794289,0.04098878143847601,1.179668226268912,-0.0618611002791596,14.0,12.0,199.0,1.182,8975071480487.0,271480487.0,-3.0
0.08181609213352203,2.34290623664856,0.5412322282791138,0.08181608982034906,2.342906270713289,0.5412322367513392,94.0,13.0,200.0,2.406,8975071480489.0,271480489.0,13.0
0.04222257062792778,1.203075885772705,-0.02101269736886025,0.04222257133882466,1.203075941501448,-0.02101269735048935,12.0,14.0,201.0,1.204,8975071480491.0,271480491.0,-1.0
0.08218998461961746,2.341894149780273,0.6278949975967407,0.08218998781299847,2.34189424837782,0.6278950034187154,83.0,15.0,201.0,2.426,8975071480493.0,271480493.0,15.0
0.0392424687743187,1.075325608253479,-0.2883244156837463,0.03924246741943423,1.075325559887921,-0.2883244162442081,6.0,0.0,209.0,1.114,8975071480514.0,271480514.0,-15.0
0.04484506696462631,1.222991704940796,0.02136174589395523,0.04484506829529255,1.222991658058088,0.02136174547923502,3.0,1.0,210.0,1.224,8975071480517.0,271480517.0,1.0
0.04570408537983894,1.240505814552307,-0.286587655544281,0.04570408462319695,1.240505807884143,-0.286587643234084,2.0,2.0,211.0,1.274,8975071480519.0,271480519.0,-13.0
0.0456601157784462,1.233461260795593,0.06468724459409714,0.04566011534634822,1.23346127405761,0.06468724191627857,3.0,3.0,212.0,1.236,8975071480521.0,271480521.0,3.0
0.04648048803210259,1.255622744560242,-0.2442355155944824,0.04648048738597043,1.255622784897389,-0.2442355140819774,1.0,4.0,212.0,1.28,8975071480523.0,271480523.0,-11.0
0.04583759233355522,1.232436895370483,0.1078988090157509,0.04583759291106872,1.232436920081487,0.1078988095216008,2.0,5.0,213.0,1.238,8975071480526.0,271480526.0,5.0
0.08571290224790573,2.293786764144898,-0.3635537028312683,0.08571290443365912,2.29378682697203,-0.3635536967534965,28.0,6.0,214.0,2.324,8975071480528.0,271480528.0,-9.0
0.04736436530947685,1.261629939079285,0.1550178080797195,0.04736436537058238,1.26162993666309,0.1550178048113476,2.0,7.0,215.0,1.272,8975071480530.0,271480530.0,7.0
0.08776208758354187,2.326858758926392,-0.2859054803848267,0.08776209056164483,2.326858799364211,-0.285905479628476,67.0,8.0,216.0,2.346,8975071480533.0,271480533.0,-7.0
0.08826026320457458,2.329272985458374,0.3691853284835815,0.08826025954575112,2.32927291513117,0.3691853374949448,74.0,9.0,217.0,2.36,8975071480535.0,271480535.0,9.0
0.02059539593756199,0.5435322523117065,-0.04758703708648682,0.02059539562590562,0.5435322471827281,-0.04758703554022136,6.0,10.0,217.0,0.546,8975071480537.0,271480537.0,-5.0
0.08872011303901672,2.330658197402954,0.4533621668815613,0.08872011243335315,2.330658164924498,0.4533621730146704,77.0,11.0,218.0,2.376,8975071480540.0,271480540.0,11.0
0.04495369642972946,1.17552638053894,-0.06165175512433052,0.04495369814798686,1.175526361230973,-0.06165175645418783,11.0,12.0,219.0,1.178,8975071480542.0,271480542.0,-3.0
0.08999385684728622,2.34260630607605,0.5412322282791138,0.08999386045833355,2.342606405476803,0.5412322367513392,94.0,13.0,220.0,2.406,8975071480544.0,271480544.0,13.0
0.04727007076144218,1.224901556968689,-0.02139665000140667,0.04727007231283502,1.224901515885998,-0.02139665029210959,5.0,14.0,221.0,1.226,8975071480546.0,271480546.0,-1.0
0.08987490832805634,2.31841254234314,0.6216833591461182,0.0898749065366516,2.318412456415636,0.6216833463362549,85.0,15.0,222.0,2.402,8975071480549.0,271480549.0,15.0
0.04305965825915337,1.067445874214172,-0.2862538695335388,0.04305965945526548,1.067445825856951,-0.286253863883388,7.0,0.0,231.0,1.106,8975071480570.0,271480570.0,-15.0
0.05172629654407501,1.276757955551148,0.02230417542159557,0.05172629512904407,1.276757970075281,0.02230417542684833,2.0,1.0,232.0,1.278,8975071480572.0,271480572.0,1.0
0.04999158158898354,1.228638410568237,-0.2838882207870483,0.04999158060433095,1.228638398555786,-0.2838882305819576,6.0,2.0,233.0,1.262,8975071480574.0,271480574.0,-13.0
0.05112984031438828,1.251237154006958,0.06562928855419159,0.05112983955037025,1.251237202098795,0.06562928912865156,3.0,3.0,234.0,1.254,8975071480576.0,271480576.0,3.0
0.09434644132852554,2.308823585510254,-0.4491643607616425,0.09434644100108511,2.308823534442755,-0.4491643751163865,19.0,4.0,234.0,2.354,8975071480579.0,271480579.0,-11.0
0.05244845524430275,1.278038263320923,0.1119079738855362,0.0524484559660358,1.278038248602845,0.1119079736879931,2.0,5.0,235.0,1.284,8975071480581.0,271480581.0,5.0
0.09541452676057816,2.315151453018189,-0.366995245218277,0.09541452545297159,2.315151517968432,-0.3669952549843816,45.0,6.0,236.0,2.346,8975071480583.0,271480583.0,-9.0
0.05286502465605736,1.277305960655212,0.1569677144289017,0.05286502387463259,1.277305924951551,0.15696771430583,2.0,7.0,237.0,1.288,8975071480586.0,271480586.0,7.0
0.09702565521001816,2.33443808555603,-0.2868804335594177,0.0970256569008591,2.33443818471926,-0.2868804343757172,81.0,8.0,238.0,2.354,8975071480588.0,271480588.0,-7.0
0.09745047986507416,2.334837913513184,0.370123952627182,0.09745048004627789,2.334837825161638,0.3701239442851863,74.0,9.0,239.0,2.366,8975071480590.0,271480590.0,9.0
0.0231807641685009,0.5553930997848511,-0.0486329048871994,0.02318076372868397,0.5553930975420936,-0.04863290445319326,6.0,10.0,239.0,0.558,8975071480593.0,271480593.0,-5.0
0.09766852110624313,2.330300331115723,0.4533621668815613,0.09766852133993197,2.330300323996606,0.4533621730146704,73.0,11.0,240.0,2.376,8975071480595.0,271480595.0,11.0
0.0491311140358448,1.167363166809082,-0.06123306974768639,0.04913111363003474,1.167363116154647,-0.06123306880424428,6.0,12.0,241.0,1.17,8975071480597.0,271480597.0,-3.0
